lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.2453228,-75.6476439,HIGH ST & N CHARLOTTE ST;  POTTSTOWN; Station 329; 2015-12-25 @ 20:16:32;,19464,EMS: ALLERGIC REACTION,2015-12-25 20:22:01,POTTSTOWN,HIGH ST & N CHARLOTTE ST,1
40.2422013,-75.3356069,SUMNEYTOWN PIKE;  TOWAMENCIN; Station 345B; 2015-12-25 @ 20:05:27;,,EMS: RESPIRATORY EMERGENCY,2015-12-25 20:22:01,TOWAMENCIN,SUMNEYTOWN PIKE,1
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2015-12-25 @ 20:25:25;,19468,EMS: FEVER,2015-12-25 20:27:01,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD,1
40.0711763,-75.1530171,CHELTENHAM AVE;  CHELTENHAM; Station 358A; 2015-12-25 @ 20:24:20;,,EMS: UNRESPONSIVE SUBJECT,2015-12-25 20:27:01,CHELTENHAM,CHELTENHAM AVE,1
40.2656685,-75.2671077,REBECCA DR & NORMAN AVE;  HATFIELD TOWNSHIP; Station 345; 2015-12-25 @ 20:30:22;,19440,EMS: CHOKING,2015-12-25 20:32:00,HATFIELD TOWNSHIP,REBECCA DR & NORMAN AVE,1
40.1025154,-75.1239610,SPRING AVE & CENTER AVE; ABINGTON; 2015-12-25 @ 20:26:36;,19046,Traffic: ROAD OBSTRUCTION -,2015-12-25 20:32:01,ABINGTON,SPRING AVE & CENTER AVE,1
40.0017554,-75.2837602,LAKESIDE RD & MIDFIELD RD;  LOWER MERION; Station 313; 2015-12-25 @ 20:31:25;,19003,EMS: RESCUE - ELEVATOR,2015-12-25 20:36:01,LOWER MERION,LAKESIDE RD & MIDFIELD RD,1
40.0661698,-75.0940239,JEFFERSON AVE & GROVE AVE; CHELTENHAM; 2015-12-25 @ 20:35:40-Station:STA4;,19012,Fire: GAS-ODOR/LEAK,2015-12-25 20:36:01,CHELTENHAM,JEFFERSON AVE & GROVE AVE,1
40.2605317,-75.3995089,KULP RD & TURNPIKE ACCESS GATE;  LOWER SALFORD; Station 344; 2015-12-25 @ 20:39:36;,,EMS: ASSAULT VICTIM,2015-12-25 20:42:00,LOWER SALFORD,KULP RD & TURNPIKE ACCESS GATE,1
40.2633430,-75.3607474,ASTOR DR & ROTHSCHILD LN;  LOWER SALFORD; Station 344; 2015-12-25 @ 20:37:19;,19438,EMS: DIZZINESS,2015-12-25 20:42:01,LOWER SALFORD,ASTOR DR & ROTHSCHILD LN,1
40.1304298,-75.3150109,TEARDROP TER & CAROL LN;  EAST NORRITON; Station 308; 2015-12-25 @ 20:45:01;,19401,EMS: FRACTURE,2015-12-25 20:47:01,EAST NORRITON,TEARDROP TER & CAROL LN,1
40.1709400,-75.5447970,PIKELAND AVE & S CEDAR ST;  CHESTER COUNTY; Station EMS; 2015-12-25 @ 20:52:13;,19475,EMS: BUILDING FIRE,2015-12-25 20:56:00,CHESTER COUNTY,PIKELAND AVE & S CEDAR ST,1
40.0631097,-75.0950031,MYRTLE AVE & ELM AVE;  CHELTENHAM; Station 358; 2015-12-25 @ 20:53:04;,19012,EMS: SEIZURES,2015-12-25 20:57:00,CHELTENHAM,MYRTLE AVE & ELM AVE,1
40.0859891,-75.1463175,W CHURCH RD & BENT RD; CHELTENHAM; 2015-12-25 @ 20:54:25;,19095,Traffic: DISABLED VEHICLE -,2015-12-25 20:57:02,CHELTENHAM,W CHURCH RD & BENT RD,1
40.1522357,-75.3486116,W GERMANTOWN PIKE & WHITEHALL RD; EAST NORRITON; 2015-12-25 @ 20:54:20;,19403,Traffic: VEHICLE ACCIDENT -,2015-12-25 20:57:02,EAST NORRITON,W GERMANTOWN PIKE & WHITEHALL RD,1
40.1822071,-75.1943258,WEBSTER LN & HARNER DR;  UPPER DUBLIN; Station 351; 2015-12-25 @ 21:06:01;,19002,EMS: HEMORRHAGING,2015-12-25 21:11:00,UPPER DUBLIN,WEBSTER LN & HARNER DR,1
40.0054256,-75.2400436,MONTGOMERY AVE & BANGOR RD;  LOWER MERION; Station 313; 2015-12-25 @ 21:19:05;,19004,EMS: CARDIAC EMERGENCY,2015-12-25 21:22:01,LOWER MERION,MONTGOMERY AVE & BANGOR RD,1
40.2290075,-75.3878525,5TH ST & DEAD END;  BERKS COUNTY; Station EMS; 2015-12-25 @ 21:25:51;,,EMS: DIABETIC EMERGENCY,2015-12-25 21:27:00,BERKS COUNTY,5TH ST & DEAD END,1
40.1333988,-75.1319217,EDGEWOOD AVE & PATANE AVE;  ABINGTON; Station 381; 2015-12-25 @ 21:22:38;,19001,EMS: BACK PAINS/INJURY,2015-12-25 21:27:01,ABINGTON,EDGEWOOD AVE & PATANE AVE,1
40.1082672,-75.3062326,CONSHOHOCKEN RD & STATION RD; PLYMOUTH; 2015-12-25 @ 21:25:18;,,Traffic: ROAD OBSTRUCTION -,2015-12-25 21:27:01,PLYMOUTH,CONSHOHOCKEN RD & STATION RD,1
40.2081693,-75.3087852,TRANQUILITY LN & GRISSOM DR;  UPPER GWYNEDD; Station 345B; 2015-12-25 @ 21:37:24;,19446,EMS: RESPIRATORY EMERGENCY,2015-12-25 21:42:00,UPPER GWYNEDD,TRANQUILITY LN & GRISSOM DR,1
40.1444087,-75.4006245,HOLLYWOOD AVE & S PARK AVE;  LOWER PROVIDENCE; Station 322; 2015-12-25 @ 21:53:09;,19403,EMS: CARDIAC EMERGENCY,2015-12-25 21:57:00,LOWER PROVIDENCE,HOLLYWOOD AVE & S PARK AVE,1
40.1274502,-75.3618445,MARSHALL ST & N MONTGOMERY AVE;  WEST NORRITON; Station 308B; 2015-12-25 @ 22:26:15;,19403,EMS: NAUSEA/VOMITING,2015-12-25 22:31:00,WEST NORRITON,MARSHALL ST & N MONTGOMERY AVE,1
40.2489269,-75.6404302,HALE ST & SPRUCE ALY;  POTTSTOWN; Station 329; 2015-12-25 @ 22:28:45;,19464,EMS: MEDICAL ALERT ALARM,2015-12-25 22:32:00,POTTSTOWN,HALE ST & SPRUCE ALY,1
40.2582531,-75.2482301,BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; Station 345; 2015-12-25 @ 22:31:22;,19446,EMS: RESPIRATORY EMERGENCY,2015-12-25 22:37:00,MONTGOMERY,BETHLEHEM PIKE & TAYLOR RD,1
40.1317624,-75.1371555,ST CHARLES PL & WOODLAND RD;  ABINGTON; Station 381; 2015-12-25 @ 22:42:30;,19001,EMS: CARDIAC EMERGENCY,2015-12-25 22:47:00,ABINGTON,ST CHARLES PL & WOODLAND RD,1
40.0698321,-75.3162951,CONSHOHOCKEN STATE RD & SCHUYLKILL EXPY OVERPASS; WEST CONSHOHOCKEN; 2015-12-25 @ 22:45:25-Station:STA39;,,Fire: GAS-ODOR/LEAK,2015-12-25 22:47:00,WEST CONSHOHOCKEN,CONSHOHOCKEN STATE RD & SCHUYLKILL EXPY OVERPASS,1
40.2523497,-75.6696567,BERKS ST & W WALNUT ST; POTTSTOWN; 2015-12-25 @ 22:47:39-Station:STA69;,19464,Fire: FIRE POLICE NEEDED,2015-12-25 22:51:00,POTTSTOWN,BERKS ST & W WALNUT ST,1
40.0854607,-75.1148058,JENKINTOWN RD & FORREST AVE; ABINGTON; 2015-12-25 @ 22:48:11;,19027,Traffic: DISABLED VEHICLE -,2015-12-25 22:52:00,ABINGTON,JENKINTOWN RD & FORREST AVE,1
40.2805477,-75.5838750,ROMIG RD & OVERLOOK DR; NEW HANOVER; 2015-12-25 @ 22:55:52;,19525,Traffic: VEHICLE ACCIDENT -,2015-12-25 22:57:01,NEW HANOVER,ROMIG RD & OVERLOOK DR,1
40.0989357,-75.1258684,YORK RD & HILLSIDE AVE;  JENKINTOWN; Station 382; 2015-12-25 @ 23:04:40;,19046,EMS: CARDIAC EMERGENCY,2015-12-25 23:07:00,JENKINTOWN,YORK RD & HILLSIDE AVE,1
40.0997844,-75.3025750,RIDGE PIKE & ALAN WOOD RD; PLYMOUTH; 2015-12-25 @ 23:01:16;,19428,Traffic: DISABLED VEHICLE -,2015-12-25 23:07:00,PLYMOUTH,RIDGE PIKE & ALAN WOOD RD,1
40.2002272,-75.4249764,VILLAGE AVE & ARBOURS AVE;  SKIPPACK; Station 336; 2015-12-25 @ 23:10:52;,19426,EMS: FALL VICTIM,2015-12-25 23:12:00,SKIPPACK,VILLAGE AVE & ARBOURS AVE,1
40.1723141,-75.4927278,EGYPT RD & RAMP EGYPT RD TO RT422 WB; UPPER PROVIDENCE; 2015-12-25 @ 23:14:57;,,Traffic: DISABLED VEHICLE -,2015-12-25 23:17:01,UPPER PROVIDENCE,EGYPT RD & RAMP EGYPT RD TO RT422 WB,1
40.1822585,-75.5348847,4TH AVE & ARCH ST; ROYERSFORD; 2015-12-25 @ 23:19:33-Station:STA98;,19468,Fire: FIRE ALARM,2015-12-25 23:22:01,ROYERSFORD,4TH AVE & ARCH ST,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & WEADLEY RD OVERPASS; UPPER MERION; 2015-12-25 @ 23:20:06;,,Traffic: DISABLED VEHICLE -,2015-12-25 23:22:01,UPPER MERION,SCHUYLKILL EXPY & WEADLEY RD OVERPASS,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & WEADLEY RD OVERPASS; UPPER MERION; 2015-12-25 @ 23:20:48;,,Traffic: DISABLED VEHICLE -,2015-12-25 23:22:01,UPPER MERION,SCHUYLKILL EXPY & WEADLEY RD OVERPASS,1
40.1903998,-75.4559618,E MAIN ST; COLLEGEVILLE; 2015-12-25 @ 23:21:12-Station:STA34;,19426,Fire: VEHICLE FIRE,2015-12-25 23:26:00,COLLEGEVILLE,E MAIN ST,1
40.1848740,-75.4492740,E MAIN ST & E 1ST AVE; COLLEGEVILLE; 2015-12-25 @ 23:21:38;,19426,Traffic: VEHICLE FIRE -,2015-12-25 23:26:01,COLLEGEVILLE,E MAIN ST & E 1ST AVE,1
40.1848740,-75.4492740,E MAIN ST & E 1ST AVE; COLLEGEVILLE; 2015-12-25 @ 23:22:53;,19426,Traffic: VEHICLE FIRE -,2015-12-25 23:26:01,COLLEGEVILLE,E MAIN ST & E 1ST AVE,1
40.1903998,-75.4559618,E MAIN ST;  COLLEGEVILLE; Station 324; 2015-12-25 @ 23:29:30;,19426,EMS: VEHICLE ACCIDENT,2015-12-25 23:31:00,COLLEGEVILLE,E MAIN ST,1
40.1164676,-75.1379964,EASTON RD & MT VERNON DR;  ABINGTON; Station 383; 2015-12-25 @ 23:28:20;,19038,EMS: UNCONSCIOUS SUBJECT,2015-12-25 23:32:01,ABINGTON,EASTON RD & MT VERNON DR,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & S GULPH RD UNDERPASS; UPPER MERION; 2015-12-25 @ 23:34:23;,,Traffic: DISABLED VEHICLE -,2015-12-25 23:37:01,UPPER MERION,SCHUYLKILL EXPY & S GULPH RD UNDERPASS,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & S GULPH RD UNDERPASS; UPPER MERION; 2015-12-25 @ 23:35:15;,,Traffic: DISABLED VEHICLE -,2015-12-25 23:37:01,UPPER MERION,SCHUYLKILL EXPY & S GULPH RD UNDERPASS,1
40.0335780,-75.2670955,CONSHOHOCKEN STATE RD; LOWER MERION; 2015-12-25 @ 23:37:03-Station:STA24;,,Fire: GAS-ODOR/LEAK,2015-12-25 23:42:01,LOWER MERION,CONSHOHOCKEN STATE RD,1
40.2540835,-75.5667040,PUTTER LN & RUPERT RD;  LIMERICK; Station 324A; 2015-12-25 @ 23:59:22;,19464,EMS: CARDIAC EMERGENCY,2015-12-26 00:02:00,LIMERICK,PUTTER LN & RUPERT RD,1
39.9996510,-75.2097141,MATSONFORD RD & MATSONS FORD RD;  UPPER MERION; Station 317; 2015-12-26 @ 00:02:26;,19131,EMS: UNCONSCIOUS SUBJECT,2015-12-26 00:07:00,UPPER MERION,MATSONFORD RD & MATSONS FORD RD,1
40.2457310,-75.3416869,TOWAMENCIN AVE & SUMNEYTOWN PIKE;  TOWAMENCIN; Station 345B; 2015-12-26 @ 00:07:59;,19438,EMS: BACK PAINS/INJURY,2015-12-26 00:12:00,TOWAMENCIN,TOWAMENCIN AVE & SUMNEYTOWN PIKE,1
40.2426942,-75.6349494,QUEEN ST & MADISON ST;  POTTSTOWN; Station 329; 2015-12-26 @ 00:40:48;,19464,EMS: OVERDOSE,2015-12-26 00:42:00,POTTSTOWN,QUEEN ST & MADISON ST,1
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2015-12-26 @ 00:36:15;,19468,EMS: RESPIRATORY EMERGENCY,2015-12-26 00:42:00,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD,1
40.2801135,-75.4590611,GRANITE DR & BOULDER LN;  LOWER FREDERICK; Station 331; 2015-12-26 @ 00:52:55;,19473,EMS: SEIZURES,2015-12-26 00:57:00,LOWER FREDERICK,GRANITE DR & BOULDER LN,1
40.2403678,-75.3048628,PROSS RD & SWARTLEY RD;  TOWAMENCIN; Station 345B; 2015-12-26 @ 01:08:16;,19446,EMS: SUBJECT IN PAIN,2015-12-26 01:12:00,TOWAMENCIN,PROSS RD & SWARTLEY RD,1
40.2109213,-75.5561165,GRANDVIEW DR & MAJOR RD;  LIMERICK; Station 325; 2015-12-26 @ 01:10:29;,19468,EMS: SYNCOPAL EPISODE,2015-12-26 01:12:00,LIMERICK,GRANDVIEW DR & MAJOR RD,1
40.1830024,-75.1161257,BLAIR MILL RD & W MORELAND AVE;  UPPER MORELAND; Station 384; 2015-12-26 @ 01:44:50;,19044,EMS: SEIZURES,2015-12-26 01:47:01,UPPER MORELAND,BLAIR MILL RD & W MORELAND AVE,1
40.1857271,-75.1219995,MILTON AVE & CEDAR AVE; HORSHAM; 2015-12-26 @ 01:52:30-Station:STA15;,19044,Fire: GAS-ODOR/LEAK,2015-12-26 01:57:01,HORSHAM,MILTON AVE & CEDAR AVE,1
40.0966888,-75.1039484,DELENE RD & UPSAL RD;  ABINGTON; Station 382; 2015-12-26 @ 01:59:32;,19046,EMS: ABDOMINAL PAINS,2015-12-26 02:02:01,ABINGTON,DELENE RD & UPSAL RD,1
40.1564690,-75.0343120,GRAVEL HILL RD & GLEN ECHO RD;  BUCKS COUNTY; Station EMS; 2015-12-26 @ 02:02:53;,18966,EMS: BACK PAINS/INJURY,2015-12-26 02:07:01,BUCKS COUNTY,GRAVEL HILL RD & GLEN ECHO RD,1
40.1488563,-75.3856372,AMY DR & JENNIFER LN;  LOWER PROVIDENCE; Station 322; 2015-12-26 @ 02:01:11;,19403,EMS: GENERAL WEAKNESS,2015-12-26 02:07:01,LOWER PROVIDENCE,AMY DR & JENNIFER LN,1
40.1313819,-75.3547959,JAMES ST & FOREST AVE;  WEST NORRITON; Station 308B; 2015-12-26 @ 02:09:06;,19401,EMS: OVERDOSE,2015-12-26 02:12:00,WEST NORRITON,JAMES ST & FOREST AVE,1
40.1029041,-75.3392282,GROVE ST & E RAMBO ST;  BRIDGEPORT; Station 317; 2015-12-26 @ 02:13:33;,19405,EMS: ASSAULT VICTIM,2015-12-26 02:17:00,BRIDGEPORT,GROVE ST & E RAMBO ST,1
40.2477832,-75.2320695,JEFFERSON CT & INDEPENDENCE DR;  MONTGOMERY; Station 345A; 2015-12-26 @ 02:28:57;,19454,EMS: NAUSEA/VOMITING,2015-12-26 02:32:00,MONTGOMERY,JEFFERSON CT & INDEPENDENCE DR,1
40.1617090,-75.1959681,HONEY RUN RD & JEFFERSON RD;  UPPER DUBLIN; Station 351; 2015-12-26 @ 02:26:18;,19002,EMS: RESPIRATORY EMERGENCY,2015-12-26 02:32:00,UPPER DUBLIN,HONEY RUN RD & JEFFERSON RD,1
40.0388690,-75.2574850,OAKWOOD DR & OAKWOOD TER;  LOWER MERION; Station 313; 2015-12-26 @ 02:43:29;,19072,EMS: CARDIAC EMERGENCY,2015-12-26 02:47:00,LOWER MERION,OAKWOOD DR & OAKWOOD TER,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-26 @ 03:29:18;,19403,EMS: HEMORRHAGING,2015-12-26 03:32:00,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1198332,-75.1253492,OLD YORK RD & EDGE HILL RD OVERPASS; ABINGTON; 2015-12-26 @ 03:30:36;,,Traffic: ROAD OBSTRUCTION -,2015-12-26 03:32:00,ABINGTON,OLD YORK RD & EDGE HILL RD OVERPASS,1
40.1241473,-75.0609301,RED LION RD & MURRAY AVE;  LOWER MORELAND; Station 355; 2015-12-26 @ 03:38:49;,19006,EMS: EMS SPECIAL SERVICE,2015-12-26 03:42:00,LOWER MORELAND,RED LION RD & MURRAY AVE,1
40.1074003,-75.1132060,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-26 @ 03:47:42;,19046,EMS: FALL VICTIM,2015-12-26 03:52:00,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.2515230,-75.3295570,VALLEY VIEW WAY & DEAD END;  TOWAMENCIN; Station 345B; 2015-12-26 @ 03:49:45;,,EMS: NAUSEA/VOMITING,2015-12-26 03:52:00,TOWAMENCIN,VALLEY VIEW WAY & DEAD END,1
40.0443893,-75.2793810,WAVERLY RD & YOUNGS FORD RD;  LOWER MERION; Station 313A; 2015-12-26 @ 03:59:26;,19035,EMS: RESPIRATORY EMERGENCY,2015-12-26 04:02:00,LOWER MERION,WAVERLY RD & YOUNGS FORD RD,1
40.0956518,-75.2448770,FOX HOUND DR & MARBLE HL;  WHITEMARSH; Station 318; 2015-12-26 @ 04:10:20;,19444,EMS: RESPIRATORY EMERGENCY,2015-12-26 04:12:01,WHITEMARSH,FOX HOUND DR & MARBLE HL,1
40.2478721,-75.6437149,WALNUT ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2015-12-26 @ 04:11:33;,19464,EMS: SEIZURES,2015-12-26 04:17:01,POTTSTOWN,WALNUT ST & N FRANKLIN ST,1
40.1480698,-75.1284142,W MORELAND RD;  ABINGTON; Station 381; 2015-12-26 @ 04:16:36;,19090,EMS: ALTERED MENTAL STATUS,2015-12-26 04:21:00,ABINGTON,W MORELAND RD,1
40.1480698,-75.1284142,MORELAND RD;  ABINGTON; Station 381; 2015-12-26 @ 04:16:36;,19090,EMS: ALTERED MENTAL STATUS,2015-12-26 04:22:01,ABINGTON,MORELAND RD,1
40.2903299,-75.3675755,MAPLEWOOD DR & SCHOOLHOUSE RD;  FRANCONIA; Station 344; 2015-12-26 @ 04:57:54;,19438,EMS: SUBJECT IN PAIN,2015-12-26 05:02:00,FRANCONIA,MAPLEWOOD DR & SCHOOLHOUSE RD,1
40.1533049,-75.2014598,LOCH ALSH AVE & SPARK DR;  UPPER DUBLIN; Station 351; 2015-12-26 @ 05:05:12;,19034,EMS: BACK PAINS/INJURY,2015-12-26 05:07:00,UPPER DUBLIN,LOCH ALSH AVE & SPARK DR,1
40.3204040,-75.3434521,COWPATH RD & THOMAS DR;  FRANCONIA; Station 339; 2015-12-26 @ 05:13:36;,18969,EMS: UNRESPONSIVE SUBJECT,2015-12-26 05:17:00,FRANCONIA,COWPATH RD & THOMAS DR,1
40.1208390,-75.1182902,OLD YORK RD; ABINGTON; 2015-12-26 @ 06:02:05-Station:STA100;,19001,Fire: VEHICLE LEAKING FUEL,2015-12-26 06:07:01,ABINGTON,OLD YORK RD,1
40.1349170,-75.1151010,OLD YORK RD & OLD WELSH RD; ABINGTON; 2015-12-26 @ 06:00:40;,19001,Traffic: VEHICLE LEAKING FUEL -,2015-12-26 06:07:01,ABINGTON,OLD YORK RD & OLD WELSH RD,1
40.1343593,-75.1252721,ARNOLD AVE & LAMOTT AVE;  ABINGTON; Station 381; 2015-12-26 @ 06:10:17;,19090,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-26 06:12:00,ABINGTON,ARNOLD AVE & LAMOTT AVE,1
40.3933318,-75.5248752,GENE RD & W BUCK RD;  UPPER HANOVER; Station 369; 2015-12-26 @ 06:27:37;,18041,EMS: CARDIAC EMERGENCY,2015-12-26 06:32:00,UPPER HANOVER,GENE RD & W BUCK RD,1
40.1295380,-75.3246363,JOHNSON HWY & DEKALB ST;  EAST NORRITON; Station 308; 2015-12-26 @ 06:43:37;,19401,EMS: HEMORRHAGING,2015-12-26 06:47:01,EAST NORRITON,JOHNSON HWY & DEKALB ST,1
40.1991451,-75.4748670,ELIO CIR & HARVARD DR;  TRAPPE; Station 324; 2015-12-26 @ 06:56:30;,19426,EMS: MATERNITY,2015-12-26 07:02:00,TRAPPE,ELIO CIR & HARVARD DR,1
40.0450165,-75.2558204,RIVER RD & MILL CREEK RD; LOWER MERION; 2015-12-26 @ 06:59:45-Station:STA24;,19035,Fire: FIRE SPECIAL SERVICE,2015-12-26 07:02:00,LOWER MERION,RIVER RD & MILL CREEK RD,1
40.1140487,-75.1182773,HUNTINGDON RD & GUERNSEY AVE; ABINGTON; 2015-12-26 @ 07:16:34-Station:STA100;,19001,Fire: APPLIANCE FIRE,2015-12-26 07:21:03,ABINGTON,HUNTINGDON RD & GUERNSEY AVE,1
40.2701277,-75.3939337,WINDSOR DR & WEXFORD CIR;  LOWER SALFORD; Station 344; 2015-12-26 @ 07:17:49;,19438,EMS: ALTERED MENTAL STATUS,2015-12-26 07:22:05,LOWER SALFORD,WINDSOR DR & WEXFORD CIR,1
40.1635353,-75.2226281,OVERLOOK RD & WALKER RD;  AMBLER; Station 351; 2015-12-26 @ 07:20:13;,19002,EMS: SEIZURES,2015-12-26 07:22:05,AMBLER,OVERLOOK RD & WALKER RD,1
40.1140487,-75.1182773,HUNTINGDON RD & GUERNSEY AVE;  ABINGTON; Station 381; 2015-12-26 @ 07:21:24;,19001,EMS: APPLIANCE FIRE,2015-12-26 07:26:00,ABINGTON,HUNTINGDON RD & GUERNSEY AVE,1
40.1852233,-75.4506033,MAIN ST & 2ND AVE; COLLEGEVILLE; 2015-12-26 @ 07:22:52-Station:STA34;,19426,Fire: FIRE ALARM,2015-12-26 07:27:00,COLLEGEVILLE,MAIN ST & 2ND AVE,1
40.1074003,-75.1132060,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-26 @ 07:24:38;,19046,EMS: ABDOMINAL PAINS,2015-12-26 07:27:01,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.2780745,-75.3123382,FAIRGROUNDS RD & JEAN DR;  HATFIELD TOWNSHIP; Station 345; 2015-12-26 @ 07:23:58;,19440,EMS: FALL VICTIM,2015-12-26 07:27:01,HATFIELD TOWNSHIP,FAIRGROUNDS RD & JEAN DR,1
40.0476690,-75.3365552,MONTGOMERY AVE & SPRUCE LN;  LOWER MERION; Station 313A; 2015-12-26 @ 07:22:13;,19085,EMS: GENERAL WEAKNESS,2015-12-26 07:27:01,LOWER MERION,MONTGOMERY AVE & SPRUCE LN,1
40.4049857,-75.5032315,JEFFERSON ST & 3RD ST;  EAST GREENVILLE; Station 369; 2015-12-26 @ 07:25:18;,18041,EMS: SUBJECT IN PAIN,2015-12-26 07:27:01,EAST GREENVILLE,JEFFERSON ST & 3RD ST,1
40.1873517,-75.4537974,3RD AVE & WALNUT ST; COLLEGEVILLE; 2015-12-26 @ 07:22:52-Station:STA34;,19426,Fire: FIRE ALARM,2015-12-26 07:32:00,COLLEGEVILLE,3RD AVE & WALNUT ST,1
40.1177381,-75.3020708,SANDY HILL RD & HALLOWELL RD; PLYMOUTH; 2015-12-26 @ 07:28:56-Station:STA44;,19462,Fire: FIRE ALARM,2015-12-26 07:32:00,PLYMOUTH,SANDY HILL RD & HALLOWELL RD,1
40.1458399,-75.4223900,HIGHLEY RD & REDTAIL RD;  LOWER PROVIDENCE; Station 322A; 2015-12-26 @ 07:48:47;,19403,EMS: SYNCOPAL EPISODE,2015-12-26 07:52:00,LOWER PROVIDENCE,HIGHLEY RD & REDTAIL RD,1
40.0698321,-75.3162951,SCHUYLKILL EXPY & RAMP I476 SB TO I76 EB; WEST CONSHOHOCKEN; 2015-12-26 @ 07:50:04;,,Traffic: ROAD OBSTRUCTION -,2015-12-26 07:52:01,WEST CONSHOHOCKEN,SCHUYLKILL EXPY & RAMP I476 SB TO I76 EB,1
40.1612583,-75.1569307,JARRETTOWN RD & TUCKERSTOWN RD; UPPER DUBLIN; 2015-12-26 @ 07:52:02-Station:STA88;,19025,Fire: FIRE INVESTIGATION,2015-12-26 07:56:01,UPPER DUBLIN,JARRETTOWN RD & TUCKERSTOWN RD,1
40.2539640,-75.2082790,COUNTY LINE RD; BUCKS COUNTY; 2015-12-26 @ 07:58:53-Station:STA74;,,Fire: ELECTRICAL FIRE OUTSIDE,2015-12-26 08:02:00,BUCKS COUNTY,COUNTY LINE RD,1
40.3077958,-75.2998221,COUNTY LINE RD & N COUNTY LINE RD; SOUDERTON; 2015-12-26 @ 07:58:53-Station:STA74;,18964,Fire: ELECTRICAL FIRE OUTSIDE,2015-12-26 08:27:00,SOUDERTON,COUNTY LINE RD & N COUNTY LINE RD,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2015-12-26 @ 08:30:03;,19403,EMS: CARDIAC EMERGENCY,2015-12-26 08:32:00,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.1808373,-75.5366357,ARCH ST & S 3RD AVE;  ROYERSFORD; Station 325; 2015-12-26 @ 08:45:23;,19468,EMS: FALL VICTIM,2015-12-26 08:47:00,ROYERSFORD,ARCH ST & S 3RD AVE,1
40.1209424,-75.0687719,WELSH RD & WALTON RD;  LOWER MORELAND; Station 355; 2015-12-26 @ 08:53:03;,19006,EMS: CVA/STROKE,2015-12-26 08:57:00,LOWER MORELAND,WELSH RD & WALTON RD,1
40.0727601,-75.1885033,IVY HILL RD & STENTON AVE; SPRINGFIELD; 2015-12-26 @ 08:52:59;,19119,Traffic: VEHICLE ACCIDENT -,2015-12-26 08:57:01,SPRINGFIELD,IVY HILL RD & STENTON AVE,1
40.2470749,-75.3054358,ALLENTOWN RD & WOODLAWN DR;  TOWAMENCIN; Station 345B; 2015-12-26 @ 09:08:07;,19446,EMS: SUBJECT IN PAIN,2015-12-26 09:12:00,TOWAMENCIN,ALLENTOWN RD & WOODLAWN DR,1
40.1245778,-75.1079724,HUNTINGDON RD & MEADOWBROOK RD;  ABINGTON; Station 381; 2015-12-26 @ 09:23:19;,19001,EMS: CVA/STROKE,2015-12-26 09:27:00,ABINGTON,HUNTINGDON RD & MEADOWBROOK RD,1
40.1803770,-75.5570820,HECKEL AVE & AIRY ST;  CHESTER COUNTY; Station EMS; 2015-12-26 @ 09:26:18;,19475,EMS: UNRESPONSIVE SUBJECT,2015-12-26 09:32:01,CHESTER COUNTY,HECKEL AVE & AIRY ST,1
40.1142390,-75.3385080,PENN ST & ARCH ST; NORRISTOWN; 2015-12-26 @ 09:33:21;,19401,Traffic: VEHICLE ACCIDENT -,2015-12-26 09:37:00,NORRISTOWN,PENN ST & ARCH ST,1
40.1733720,-75.5862838,PERCHERON DR & BELGIAN DR;  CHESTER COUNTY; Station EMS; 2015-12-26 @ 09:36:37;,19475,EMS: HEMORRHAGING,2015-12-26 09:42:00,CHESTER COUNTY,PERCHERON DR & BELGIAN DR,1
40.0249667,-75.2829046,NO LOCATION - NEIGHBORING COUNTY;  LOWER MERION; Station 308; 2015-12-26 @ 09:47:33;,,EMS: VEHICLE ACCIDENT,2015-12-26 09:52:00,LOWER MERION,NO LOCATION - NEIGHBORING COUNTY,1
